jobType,jobNo,職務名稱,jobNameSnippet,jobRole,jobRo,jobAddrNo,工作地點,詳細地址,工作內容,學歷,period,工作經歷,applyCnt,應徵人數,custNo,公司名稱,coIndustry,產業描述,salaryLow,salaryHigh,待遇,s10,發布日期,appearDateDesc,optionZone,isApply,applyDate,isSave,descSnippet,tags,landmark,網頁連結,jobsource,jobNameRaw,custNameRaw,lon,lat,remoteWorkType,major
2,12213823,軟體工程師(Android App),<em class='b-txt--highlight'>軟體工程師</em>(Android App),1,1,6001002004,新北市汐止區,新台五路一段75號3樓,"1. 開發和設計 Android APP 
2. 依照專案規格、文件與團隊一起開發、測試與維護 
3. 跨部門合作開發完整平台系統 ",專科,02,1年,00001,0~5人應徵,20972349000,公信電子股份有限公司,1001003003,消費性電子產品製造業,0000000,0000000,待遇面議,10,20220920,9/20,4096,0,,0,"1. 開發和設計 Android APP 
2. 依照專案規格、文件與團隊一起開發、測試與維護 
3. 跨部門合作開發完整平台系統 ",['員工180人'],,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/79s8v?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/79s8v?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/9mue820?jobsource=jolist_d_relevance'}",jolist_d_relevance,軟體工程師(Android App),公信電子股份有限公司,121.6455885,25.0608197,0,[]
0,12583340,PHP Laravel 軟體工程師,PHP Laravel <em class='b-txt--highlight'>軟體工程師</em>,1,1,6001002020,新北市三重區,重新路五段646號11樓之5,"術有熱情
2.具備分析及獨立解決問題的能力
3.MySQL 語法撰寫及資料庫規劃設計經驗
4.網站資料庫相關程式設計與維護管理
5.會使用Git[[[軟體]]]版本管理工具
6.懂前後端的API串接
7.需有二年以上開發經驗，且有良好的代碼程序設計習慣及較強的",高中,03,2年,00003,0~5人應徵,27405969000,堂朝數位整合股份有限公司,1001001003,網際網路相關業,0040000,0085000,"月薪40,000~85,000元",50,20220919,9/19,4194304,0,,0,"術有熱情
2.具備分析及獨立解決問題的能力
3.MySQL 語法撰寫及資料庫規劃設計經驗
4.網站資料庫相關程式設計與維護管理
5.會使用Git<em class='b-txt--highlight'>軟體</em>版本管理工具
6.懂前後端的API串接
7.需有二年以上開發經驗，且有良好的代碼程序設計習慣及較強的",['遠端工作'],距捷運先嗇宮站360公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7hpd8?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7hpd8?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/cl8t10o?jobsource=jolist_d_relevance'}",jolist_d_relevance,PHP Laravel 軟體工程師,堂朝數位整合股份有限公司,121.4687381,25.0441227,2,[]
2,6965501,軟體工程師(Embedded_Outdoor)_汐止U-TOWN,<em class='b-txt--highlight'>軟體工程師</em>(Embedded_Outdoor)_汐止U-TOWN,1,1,6001002004,新北市汐止區,新台五路一段97號35樓(B棟)," programming firmware, driver and [[[software]]]. 
5. Other OS related knowledge. 
6. Other domain and experience such as Physics or",碩士,00,不拘,00005,0~5人應徵,23527104000,GARMIN_台灣國際航電股份有限公司,1001002001,電信相關業,0000000,0000000,待遇面議,10,20220926,9/26,266248,0,,0," programming firmware, driver and <em class='b-txt--highlight'>software</em>. 
5. Other OS related knowledge. 
6. Other domain and experience such as Physics or","['外商公司', '員工9000人']",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/45am5?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/45am5?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/at3fhmo?jobsource=jolist_d_relevance'}",jolist_d_relevance,軟體工程師(Embedded_Outdoor)_汐止U-TOWN,GARMIN_台灣國際航電股份有限公司,121.6492543,25.0622495,0,"['資訊工程相關', '電機電子工程相關', '工程學科類']"
2,9316081,軟體工程師(技一)~工作經驗不拘,<em class='b-txt--highlight'>軟體工程師</em>(技一)~工作經驗不拘,1,1,6001002015,新北市中和區,中正路866-1號14F,"1. 銀行晶片製發卡系統程式發
2. 銀行資料處理系統程式開發
3. EMV晶片個人化程式開發
***實際敘薪依學經歷作調整***
~~我們提供良好的在職訓練環境，鼓勵同仁持續進修，期待對程式開發有熱忱的你們加入~~


",專科,00,不拘,00003,0~5人應徵,23444575000,宏通數碼科技股份有限公司,1001003002,資料儲存媒體製造及複製業,0033000,0050000,"月薪33,000~50,000元",50,20220926,9/26,4096,0,,0,"1. 銀行晶片製發卡系統程式發
2. 銀行資料處理系統程式開發
3. EMV晶片個人化程式開發
***實際敘薪依學經歷作調整***
~~我們提供良好的在職訓練環境，鼓勵同仁持續進修，期待對程式開發有熱忱的你們加入~~


",['員工200人'],距捷運中原站230公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/5joc1?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/5joc1?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/arqalug?jobsource=jolist_d_relevance'}",jolist_d_relevance,軟體工程師(技一)~工作經驗不拘,宏通數碼科技股份有限公司,121.4842346,25.0060393,0,"['資訊工程相關', '資訊管理相關', '其他數學及電算機科學相關']"
0,11479758,軟體工程師 (Win Form),<em class='b-txt--highlight'>軟體工程師</em> (Win Form),1,1,6001002003,新北市板橋區,文化路一段268號12樓,衷於股票投資建設服務，歡迎您的加入，在這裡你可以提出任何想法、建議，持續推動團隊進化。你將會負責處理設計、開發和維護法人決策投資[[[軟體]]]、研究員報告自動化、或是設計與開發理財寶平台上的各種產品。你將使用以下編程語言、技術和平台: C#、VB(維護舊有系,專科,00,不拘,00002,0~5人應徵,80004909000,全曜財經資訊股份有限公司,1001001002,電腦軟體服務業,0000000,0000000,待遇面議,10,20220923,9/23,0,0,,0,衷於股票投資建設服務，歡迎您的加入，在這裡你可以提出任何想法、建議，持續推動團隊進化。你將會負責處理設計、開發和維護法人決策投資<em class='b-txt--highlight'>軟體</em>、研究員報告自動化、或是設計與開發理財寶平台上的各種產品。你將使用以下編程語言、技術和平台: C#、VB(維護舊有系,['員工300人'],距捷運新埔站400公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/6u1u6?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/6u1u6?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/10r4uuvc?jobsource=jolist_d_relevance'}",jolist_d_relevance,軟體工程師 (Win Form),全曜財經資訊股份有限公司,121.4671248,25.0207487,0,[]
2,12911942,61150-Android 軟體工程師,61150-Android <em class='b-txt--highlight'>軟體工程師</em>,1,1,6001002004,新北市汐止區,中興路22號,"我們正在積極尋找有Android app開發專業技能且具有熱忱及創造力的優秀[[[工程師]]]
歡迎對開發NAS上的手機應用程式有興趣的朋友一同加入我們的開發團隊

[工作內容]
1. Android APP開發、維護與效能優化。
2. 開發過程中相關技術文",大學,02,1年,00002,0~5人應徵,80682695000,QNAP_威聯通科技股份有限公司,1001001002,電腦軟體服務業,0000000,0000000,待遇面議,10,20220921,9/21,266240,0,,0,"我們正在積極尋找有Android app開發專業技能且具有熱忱及創造力的優秀<em class='b-txt--highlight'>工程師</em>
歡迎對開發NAS上的手機應用程式有興趣的朋友一同加入我們的開發團隊

[工作內容]
1. Android APP開發、維護與效能優化。
2. 開發過程中相關技術文",['員工1300人'],,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7oqx2?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7oqx2?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/112ce5w8?jobsource=jolist_d_relevance'}",jolist_d_relevance,61150-Android 軟體工程師,QNAP_威聯通科技股份有限公司,121.6367951,25.0598918,0,"['資訊工程相關', '電機電子工程相關', '資訊管理相關']"
2,5181208,資深軟體工程師／軟體工程師,資深<em class='b-txt--highlight'>軟體工程師</em>／<em class='b-txt--highlight'>軟體工程師</em>,1,1,6001002004,新北市汐止區,新台五路一段79號18樓之6（汐止遠東世界中心）,"1.高速光纖網路、乙太網路相關產品中[[[軟體]]]設計與開發。
2.無線網路相關產品[[[軟體]]]設計與開發。
3.有線寬頻網路相關[[[軟體]]]產品設計與開發。
4.網路通信協定[[[軟體]]]設計與開發。

【需求條件】
Familiar with one or more",大學,00,不拘,00001,0~5人應徵,16744506000,康聯訊科技股份有限公司,1001002003,通訊機械器材相關業,0000000,0000000,待遇面議,10,20220926,9/26,266240,0,,0,"1.高速光纖網路、乙太網路相關產品中<em class='b-txt--highlight'>軟體</em>設計與開發。
2.無線網路相關產品<em class='b-txt--highlight'>軟體</em>設計與開發。
3.有線寬頻網路相關<em class='b-txt--highlight'>軟體</em>產品設計與開發。
4.網路通信協定<em class='b-txt--highlight'>軟體</em>設計與開發。

【需求條件】
Familiar with one or more",['員工120人'],,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/331ug?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/331ug?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/7ox8vio?jobsource=jolist_d_relevance'}",jolist_d_relevance,資深軟體工程師／軟體工程師,康聯訊科技股份有限公司,121.645477,25.061535,0,[]
0,12860545,軟體工程師,<em class='b-txt--highlight'>軟體工程師</em>,1,1,6001002011,新北市新店區,民權路95號12F-3," computer vision and image processing algorithms



[工作經歷] 二年以上


#元宇宙 #metaverse #[[[軟體工程師]]] #多媒體[[[軟體工程師]]] #Android[[[工程師]]] #新創公司 #台大 #WFH #遠端工作",大學,00,不拘,00001,0~5人應徵,130000000125116,見臻科技股份有限公司,1001001003,網際網路相關業,0000000,0000000,待遇面議,10,20220926,9/26,0,0,,0," computer vision and image processing algorithms



[工作經歷] 二年以上


#元宇宙 #metaverse #<em class='b-txt--highlight'>軟體工程師</em> #多媒體<em class='b-txt--highlight'>軟體工程師</em> #Android<em class='b-txt--highlight'>工程師</em> #新創公司 #台大 #WFH #遠端工作","['員工30人', '遠端工作']",距捷運大坪林站400公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7nn9d?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7nn9d?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/1a2x6bknuk?jobsource=jolist_d_relevance'}",jolist_d_relevance,軟體工程師,見臻科技股份有限公司,121.5373757,24.9827674,2,[]
0,12996063,ios軟體工程師,ios<em class='b-txt--highlight'>軟體工程師</em>,1,1,6001002015,新北市中和區,板南路659號6樓,"熟悉Swift與MAC開發環境
具備獨立開發APP 系統設計、開發及維護技術文件撰寫與製作
主要負責APP的開發、維護、測試、上架
版本控制有用過Git者佳
",專科,00,不拘,00005,0~5人應徵,130000000084077,翰聯科技股份有限公司,1001006001,IC設計相關業,0000000,0000000,待遇面議,10,20220922,9/22,0,0,,0,"熟悉Swift與MAC開發環境
具備獨立開發APP 系統設計、開發及維護技術文件撰寫與製作
主要負責APP的開發、維護、測試、上架
版本控制有用過Git者佳
",[],距捷運中原站60公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7qjtr?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7qjtr?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/1a2x6bjs6l?jobsource=jolist_d_relevance'}",jolist_d_relevance,ios軟體工程師,翰聯科技股份有限公司,121.483921,25.0078719,0,[]
2,10525957,鏡頭模組-自動化軟體工程師,鏡頭模組-自動化<em class='b-txt--highlight'>軟體工程師</em>,1,1,6001002015,新北市中和區,建一路136號3樓,"1.Camera Module生產測試[[[軟體]]]開發與維護, 包括演算法整合, 測試數據傳遞建置, 使用者介面, 功能模組化開發等
2.自動化設備 機台動作控制, [[[軟體]]]系統整合 (ADLink/Advantech[[[軟體]]]控制)
3.Camera 產品功能(",大學,04,3年,00000,0~5人應徵,130000000118723,立景創新科技有限公司,1001004002,光學器材製造業,0000000,0000000,待遇面議,10,20220920,9/20,4096,0,,0,"1.Camera Module生產測試<em class='b-txt--highlight'>軟體</em>開發與維護, 包括演算法整合, 測試數據傳遞建置, 使用者介面, 功能模組化開發等
2.自動化設備 機台動作控制, <em class='b-txt--highlight'>軟體</em>系統整合 (ADLink/Advantech<em class='b-txt--highlight'>軟體</em>控制)
3.Camera 產品功能(",[],,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/69lvp?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/69lvp?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/1a2x6bkiwz?jobsource=jolist_d_relevance'}",jolist_d_relevance,鏡頭模組-自動化軟體工程師,立景創新科技有限公司,121.4879797,24.9993174,0,"['電機電子工程相關', '資訊工程相關']"
0,12541179,SLAM軟體工程師,SLAM<em class='b-txt--highlight'>軟體工程師</em>,1,1,6001002023,新北市林口區,仁愛路二段490號18F,"1. 機器人定位演算法開發
2. 機器人定位導航[[[軟體]]]架構規劃 
3. 機器人建圖[[[軟體]]]開發
4. 與運動控制團隊協作開發 
5. 機器人避障演算法開發
6. 機器人二維與三維空間定位演算法開發  ",碩士,00,不拘,00006,6~10人應徵,130000000175603,泰科動力股份有限公司,1001001002,電腦軟體服務業,0050000,0120000,"月薪50,000~120,000元",50,20220921,9/21,0,0,,0,"1. 機器人定位演算法開發
2. 機器人定位導航<em class='b-txt--highlight'>軟體</em>架構規劃 
3. 機器人建圖<em class='b-txt--highlight'>軟體</em>開發
4. 與運動控制團隊協作開發 
5. 機器人避障演算法開發
6. 機器人二維與三維空間定位演算法開發  ",['員工18人'],,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7gsu3?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7gsu3?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/1a2x6blqsz?jobsource=jolist_d_relevance'}",jolist_d_relevance,SLAM軟體工程師,泰科動力股份有限公司,121.3772846,25.0750894,0,"['資訊工程相關', '數理統計相關', '其他數學及電算機科學相關']"
0,13037772,軟體設計工程師,<em class='b-txt--highlight'>軟體設計工程師</em>,1,1,6001002011,新北市新店區,北新路一段86號19樓之3,"1. 惡意攻擊偵測平台開發及維運。
2. 系統前、後端開發，含WEB程式、API等。
3. 系統測試、撰寫程式說明文件及測試案例文件。
4. 熟習Python開發。
5. 喜歡從工作中學習新技術，積極解決問題。
6. 正職滿一年享有無限休假制度及海外員工旅遊。
7. 工作自主性高，彈性工時。
8. 提供國際證照教育訓練課程。
",大學,00,不拘,00009,6~10人應徵,53459455000,光盾資訊科技有限公司,1001001006,其它軟體及網路相關業,0040000,0085000,"月薪40,000~85,000元",50,20220922,9/22,0,0,,0,"1. 惡意攻擊偵測平台開發及維運。
2. 系統前、後端開發，含WEB程式、API等。
3. 系統測試、撰寫程式說明文件及測試案例文件。
4. 熟習Python開發。
5. 喜歡從工作中學習新技術，積極解決問題。
6. 正職滿一年享有無限休假制度及海外員工旅遊。
7. 工作自主性高，彈性工時。
8. 提供國際證照教育訓練課程。
",[],距捷運新店區公所站80公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7rg0c?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7rg0c?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/ok4dnh4?jobsource=jolist_d_relevance'}",jolist_d_relevance,軟體設計工程師,光盾資訊科技有限公司,121.5420849,24.96737,0,[]
0,11001473,軟體工程師 - Android App,<em class='b-txt--highlight'>軟體工程師</em> - Android App,1,1,6001002011,新北市新店區,北新路三段221號8樓,"工作內容：
1. 開發和設計 Android APP (Java / Kotlin)
2. 與設計師,客戶, PM 合作並溝通完成目標
3. 重構和改善系統架構，優化效能。

條件要求：
1. 具備程式設計師相關基礎能力（物件導向程式設計、資料結構、演算法）
2. 2 年以上 Android app 開發經驗
3. 可獨立或與團隊合作，工作態度積極、負責，能配合公司開發流程。
4. 熟悉用 Git 管理開發流程
5. 熟悉 HTTP 協議以及 Restful API 的整合使用
6. 熟悉 Kotlin 者優先考慮",專科,04,3年,00000,0~5人應徵,130000000108821,希格斯資訊科技有限公司,1001001002,電腦軟體服務業,0000000,0000000,待遇面議,10,20220926,9/26,0,0,,0,"工作內容：
1. 開發和設計 Android APP (Java / Kotlin)
2. 與設計師,客戶, PM 合作並溝通完成目標
3. 重構和改善系統架構，優化效能。

條件要求：
1. 具備程式設計師相關基礎能力（物件導向程式設計、資料結構、演算法）
2. 2 年以上 Android app 開發經驗
3. 可獨立或與團隊合作，工作態度積極、負責，能配合公司開發流程。
4. 熟悉用 Git 管理開發流程
5. 熟悉 HTTP 協議以及 Restful API 的整合使用
6. 熟悉 Kotlin 者優先考慮",[],距捷運大坪林站240公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/6jssh?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/6jssh?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/1a2x6bkb9x?jobsource=jolist_d_relevance'}",jolist_d_relevance,軟體工程師 - Android App,希格斯資訊科技有限公司,121.5406615,24.9849956,0,[]
0,11065379,資訊/軟體工程師,資訊/<em class='b-txt--highlight'>軟體工程師</em>,1,1,6001002015,新北市中和區,新民街,"1.依[[[軟體]]]程式的目的與功能，進行程序開發及測試
2.新產品或新功能的開發專案、支援應用程式設計工作 
3.擔任各項資訊系統整合與維護、及測試工作 
4.企業內部系統規劃與開發MIS系統的功能，以符合企業需求 
5.支援網路安全系統程式設計",大學,00,不拘,00002,0~5人應徵,70443990000,光合訊科技股份有限公司,1001004001,光電產業,0030000,0060000,"月薪30,000~60,000元",50,20220923,9/23,0,0,,0,"1.依<em class='b-txt--highlight'>軟體</em>程式的目的與功能，進行程序開發及測試
2.新產品或新功能的開發專案、支援應用程式設計工作 
3.擔任各項資訊系統整合與維護、及測試工作 
4.企業內部系統規劃與開發MIS系統的功能，以符合企業需求 
5.支援網路安全系統程式設計",[],,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/6l63n?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/6l63n?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/wd0j6k0?jobsource=jolist_d_relevance'}",jolist_d_relevance,資訊/軟體工程師,光合訊科技股份有限公司,121.4818451,25.0073348,0,[]
0,12526126,AIOT Embedded 軟體工程師,AIOT Embedded <em class='b-txt--highlight'>軟體工程師</em>,1,1,6001002015,新北市中和區,連城路268號3樓之1(遠東世紀J棟),"在 Jetson Nano/NX、ARM-based 開發應用[[[軟體]]]

工作內容
1. 開發 AIOT Embedded System應用程式功能
2. 設計 程式功能 API、SDK
3. 應用 Websocket、Web RTC等傳輸",專科,00,不拘,00001,0~5人應徵,130000000113990,富萱科技股份有限公司,1001001002,電腦軟體服務業,0000000,0000000,待遇面議,10,20220922,9/22,0,0,,0,"在 Jetson Nano/NX、ARM-based 開發應用<em class='b-txt--highlight'>軟體</em>

工作內容
1. 開發 AIOT Embedded System應用程式功能
2. 設計 程式功能 API、SDK
3. 應用 Websocket、Web RTC等傳輸",[],,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7gh7y?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7gh7y?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/1a2x6bkf9i?jobsource=jolist_d_relevance'}",jolist_d_relevance,AIOT Embedded 軟體工程師,富萱科技股份有限公司,121.4865735,24.9967207,0,[]
0,12317018,有生活品質不加班免爆肝的軟體開發工程師,有生活品質不加班免爆肝的<em class='b-txt--highlight'>軟體開發工程師</em>,1,1,6001002015,新北市中和區,橋和路23號8樓,"案結案壓力，
本公司[[[工程師]]]無須爆肝，準時上下班，不爆肝，平日不加班，假日更不加班!
遇補上班日公司也不補班~
工作環境單純，不需要花心思跟人Social，把自己專業工作做好~~

技能需求:
語法:CSS、Javascript、html、C++、C",專科,02,1年,00008,6~10人應徵,130000000077282,優思睿智科技股份有限公司,1003001014,電子通訊／電腦週邊批發業,0000000,0000000,待遇面議,10,20220926,9/26,0,0,,0,"案結案壓力，
本公司<em class='b-txt--highlight'>工程師</em>無須爆肝，準時上下班，不爆肝，平日不加班，假日更不加班!
遇補上班日公司也不補班~
工作環境單純，不需要花心思跟人Social，把自己專業工作做好~~

技能需求:
語法:CSS、Javascript、html、C++、C",[],距捷運橋和站200公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7bzve?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7bzve?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/1a2x6bjmxu?jobsource=jolist_d_relevance'}",jolist_d_relevance,有生活品質不加班免爆肝的軟體開發工程師,優思睿智科技股份有限公司,121.4889603,25.0054241,0,[]
2,12653191,【培訓職】信用卡支付 軟體工程師,【培訓職】信用卡支付 <em class='b-txt--highlight'>軟體工程師</em>,1,1,6001002016,新北市土城區,自強街15巷1號1樓,"需具備 C 語言撰寫能力

培訓內容
1.信用卡支付[[[軟體]]]開發
2.雲端支付[[[軟體]]]開發

~~歡迎投遞履歷深入了解~~

加分：
1.熟悉 JavaScript or Go or 其他程式語言
2.熟悉 Server 執行環境及開發經驗
3.具撰寫",大學,00,不拘,00004,0~5人應徵,38430938000,連宇股份有限公司,1001003003,消費性電子產品製造業,0000000,0000000,待遇面議,10,20220926,9/26,1052672,0,,0,"需具備 C 語言撰寫能力

培訓內容
1.信用卡支付<em class='b-txt--highlight'>軟體</em>開發
2.雲端支付<em class='b-txt--highlight'>軟體</em>開發

~~歡迎投遞履歷深入了解~~

加分：
1.熟悉 JavaScript or Go or 其他程式語言
2.熟悉 Server 執行環境及開發經驗
3.具撰寫","['上市上櫃', '員工180人']",,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7j79j?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7j79j?jobsource=jolist_d_relevance', 'cust': '//www.104.com.tw/company/hnksdjk?jobsource=jolist_d_relevance'}",jolist_d_relevance,【培訓職】信用卡支付 軟體工程師,連宇股份有限公司,121.4305772,24.970561,0,"['資訊工程相關', '電機電子工程相關', '其他數學及電算機科學相關']"
0,12967099,前端軟體工程師,前端<em class='b-txt--highlight'>軟體工程師</em>,1,1,6001002027,新北市淡水區,中正東路二段27-8號19樓(距捷運淡水線紅樹林站120公尺),"1. 負責網站相關應用系統設計、程式開發及維護工作。
2. 熟練掌握Vue框架和技術
3. 協助撰寫程式規格文件。
4. 熟悉jQuery, Bootstrap。
5. 熟悉 RWD與UX觀念，以利提升網站使用體驗。
6. 熟悉Wordpress相關操作及維護。
7. 熟悉 RWD、CSS 如Sass預處理器等技術。
8. 熟悉RESTful APIs
9. 良好溝通及團隊合作能力。
",大學,02,1年,00001,0~5人應徵,130000000086784,財團法人台灣水資源與農業研究院,1005001009,其他教育服務業,0000000,0000000,待遇面議,10,20220923,9/23,0,0,,0,"1. 負責網站相關應用系統設計、程式開發及維護工作。
2. 熟練掌握Vue框架和技術
3. 協助撰寫程式規格文件。
4. 熟悉jQuery, Bootstrap。
5. 熟悉 RWD與UX觀念，以利提升網站使用體驗。
6. 熟悉Wordpress相關操作及維護。
7. 熟悉 RWD、CSS 如Sass預處理器等技術。
8. 熟悉RESTful APIs
9. 良好溝通及團隊合作能力。
",['員工120人'],距捷運紅樹林站240公尺,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7pxh7?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7pxh7?jobsource=jolist_b_relevance', 'cust': '//www.104.com.tw/company/1a2x6bju9s?jobsource=jolist_b_relevance'}",jolist_b_relevance,前端軟體工程師,財團法人台灣水資源與農業研究院,121.4598637,25.1566165,0,[]
0,12555854,車用Android 軟體工程師,車用Android <em class='b-txt--highlight'>軟體工程師</em>,1,1,6001002016,新北市土城區,民生街4號,"1. Android應用[[[軟體]]]開發
2. 問題分析修正及效能優化
3. 架構設計/功能模組化/設計開發文檔撰寫",大學,02,1年,00001,0~5人應徵,130000000181092,富智捷股份有限公司,1001003003,消費性電子產品製造業,0000000,0000000,待遇面議,10,20220926,9/26,0,0,,0,"1. Android應用<em class='b-txt--highlight'>軟體</em>開發
2. 問題分析修正及效能優化
3. 架構設計/功能模組化/設計開發文檔撰寫",[],,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/7h45q?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/7h45q?jobsource=jolist_b_relevance', 'cust': '//www.104.com.tw/company/1a2x6blv1g?jobsource=jolist_b_relevance'}",jolist_b_relevance,車用Android 軟體工程師,富智捷股份有限公司,121.41432860674594,24.961303146625973,0,"['電機電子工程相關', '資訊工程相關']"
0,12004791,"軟體設計工程師,韌體設計工程師,通訊系統工程師","<em class='b-txt--highlight'>軟體設計工程師</em>,韌體設計<em class='b-txt--highlight'>工程師</em>,通訊系統<em class='b-txt--highlight'>工程師</em>",1,1,6001002011,新北市新店區,中正路560巷4號1樓,"儲能系統通訊介面開發，需具備微處理器使用經驗，熟悉CAN BUS, RS-232/485 Modbus等通訊技術，C++並具備實際程式開發經驗，配合控制系統之硬體[[[工程師]]]/韌體[[[工程師]]]合作完成整體控制單元設計開發。

主要工作範疇：
1.氫燃料電池發",大學,03,2年,00002,0~5人應徵,130000000003161,錫力科技股份有限公司,1002013005,其他電力器材製造業,0800000,1500000,"年薪800,000~1,500,000元",60,20220926,9/26,0,0,,0,"儲能系統通訊介面開發，需具備微處理器使用經驗，熟悉CAN BUS, RS-232/485 Modbus等通訊技術，C++並具備實際程式開發經驗，配合控制系統之硬體<em class='b-txt--highlight'>工程師</em>/韌體<em class='b-txt--highlight'>工程師</em>合作完成整體控制單元設計開發。

主要工作範疇：
1.氫燃料電池發",['員工30人'],,"{'applyAnalyze': '//www.104.com.tw/jobs/apply/analysis/75ayf?channel=104rpt&jobsource=apply_analyze', 'job': '//www.104.com.tw/job/75ayf?jobsource=jolist_b_relevance', 'cust': '//www.104.com.tw/company/1a2x6bi1qx?jobsource=jolist_b_relevance'}",jolist_b_relevance,"軟體設計工程師,韌體設計工程師,通訊系統工程師",錫力科技股份有限公司,121.5342124,24.9870258,0,"['機械工程相關', '電機電子工程相關', '資訊工程相關']"
